,region,date,crime_count,snow_count
1564,Västerbottens län,2005-03-01,9.0,30.4
1565,Västerbottens län,2006-01-01,8.0,27.64
1566,Västerbottens län,2006-02-01,7.0,25.2
1567,Västerbottens län,2007-10-01,8.0,0.55
1568,Västerbottens län,2008-02-01,9.0,27.576923076923077
1569,Blekinge län,2007-12-01,45.0,0.0
1570,Hallands län,2000-12-01,81.0,4.25
1571,Kronobergs län,2014-11-01,56.0,0.0
1572,Skåne län,1995-01-01,330.0,10.4
1573,Skåne län,2007-10-01,360.0,0.0
1574,Skåne län,2008-02-01,365.0,0.2222222222222222
1575,Stockholms län,2004-03-01,560.0,9.5
1576,Stockholms län,2012-11-01,640.0,1.7857142857142858
1577,Värmlands län,2013-11-01,82.0,1.9333333333333333
1578,Västra Götalands län,2012-11-01,480.0,0.26666666666666666
1579,Örebro län,1999-11-01,81.0,4.125
1580,Hallands län,2005-11-01,88.0,1.8333333333333333
1581,Hallands län,2012-01-01,93.0,8.7
1582,Jönköpings län,2011-11-01,106.0,0.08333333333333333
1583,Kalmar län,2000-12-01,73.0,4.0
1584,Skåne län,2003-10-01,361.0,0.5
1585,Skåne län,2003-11-01,351.0,0.0
1586,Skåne län,2004-10-01,358.0,0.0
1587,Skåne län,2005-01-01,362.0,5.3076923076923075
1588,Skåne län,2005-02-01,364.0,11.5
1589,Skåne län,2012-10-01,389.0,0.26666666666666666
1590,Skåne län,2013-02-01,389.0,16.894736842105264
1591,Stockholms län,2011-12-01,644.0,8.538461538461538
1592,Stockholms län,2012-03-01,657.0,5.769230769230769
1593,Västmanlands län,2009-10-01,78.0,0.75
1594,Hallands län,2009-12-01,94.0,9.3
1595,Hallands län,2014-11-01,99.0,0.0
1596,Jönköpings län,2012-01-01,107.0,13.470588235294118
1597,Kronobergs län,2008-12-01,58.0,3.25
1598,Kronobergs län,2009-11-01,59.0,0.14285714285714285
1599,Skåne län,2002-11-01,367.0,0.75
1600,Skåne län,2002-12-01,365.0,2.6666666666666665
1601,Skåne län,2004-01-01,375.0,13.785714285714286
1602,Skåne län,2004-02-01,365.0,5.285714285714286
1603,Skåne län,2004-03-01,368.0,4.454545454545454
1604,Skåne län,2009-12-01,393.0,8.105263157894736
1605,Stockholms län,2007-12-01,610.0,12.25
1606,Stockholms län,2009-10-01,644.0,2.7142857142857144
1607,Stockholms län,2012-01-01,670.0,18.46153846153846
1608,Stockholms län,2012-02-01,668.0,22.46153846153846
1609,Hallands län,2014-12-01,103.0,1.8888888888888888
1610,Jönköpings län,2008-11-01,109.0,4.333333333333333
1611,Skåne län,2011-03-01,414.0,2.8
1612,Skåne län,2012-03-01,411.0,1.1176470588235294
1613,Skåne län,2014-03-01,427.0,0.058823529411764705
1614,Stockholms län,2013-12-01,718.0,7.533333333333333
1615,Södermanlands län,2000-12-01,84.0,2.75
1616,Västra Götalands län,2011-12-01,520.0,4.897435897435898
1617,Hallands län,2002-01-01,93.0,9.25
1618,Hallands län,2002-12-01,93.0,5.0
1619,Hallands län,2007-12-01,98.0,0.0
1620,Skåne län,2005-12-01,397.0,5.6923076923076925
1621,Skåne län,2006-11-01,401.0,0.6666666666666666
1622,Skåne län,2011-01-01,423.0,17.842105263157894
1623,Skåne län,2012-12-01,433.0,16.7
1624,Stockholms län,2009-11-01,685.0,2.4285714285714284
1625,Stockholms län,2014-12-01,740.0,8.8
1626,Södermanlands län,1999-11-01,87.0,2.6
1627,Hallands län,2008-12-01,103.0,1.0
1628,Kronobergs län,2011-12-01,65.0,3.857142857142857
1629,Skåne län,2007-02-01,423.0,8.294117647058824
1630,Skåne län,2009-11-01,429.0,0.125
1631,Skåne län,2012-02-01,435.0,11.0
1632,Skåne län,2014-10-01,446.0,0.0
1633,Stockholms län,2009-12-01,692.0,16.53846153846154
1634,Södermanlands län,2007-10-01,92.0,0.0
1635,Hallands län,2005-12-01,103.0,6.714285714285714
1636,Hallands län,2013-12-01,111.0,0.6666666666666666
1637,Skåne län,2005-11-01,419.0,2.4615384615384617
1638,Skåne län,2007-01-01,428.0,4.0588235294117645
1639,Skåne län,2013-10-01,462.0,0.0
1640,Stockholms län,2011-10-01,736.0,0.0
1641,Kronobergs län,2008-11-01,67.0,1.375
1642,Skåne län,2004-11-01,430.0,1.9
1643,Skåne län,2004-12-01,424.0,3.5454545454545454
1644,Skåne län,2009-02-01,458.0,11.117647058823529
1645,Skåne län,2014-01-01,478.0,8.833333333333334
1646,Hallands län,2001-12-01,106.0,9.5
1647,Hallands län,2011-12-01,115.0,1.3333333333333333
1648,Skåne län,2008-10-01,464.0,0.0
1649,Skåne län,2009-01-01,461.0,2.823529411764706
1650,Skåne län,2012-01-01,480.0,4.888888888888889
1651,Hallands län,2010-12-01,116.0,29.666666666666668
1652,Kronobergs län,2011-11-01,72.0,0.0
1653,Skåne län,2012-11-01,485.0,0.5833333333333334
1654,Skåne län,2014-02-01,497.0,3.6315789473684212
1655,Västra Götalands län,2011-11-01,614.0,0.03333333333333333
1656,Blekinge län,1995-12-01,6.0,4.333333333333333
1657,Blekinge län,2001-10-01,6.0,0.0
1658,Blekinge län,2001-11-01,6.0,0.0
1659,Dalarnas län,2001-02-01,11.0,18.0
1660,Dalarnas län,2010-03-01,11.0,24.68421052631579
1661,Gotlands län,2008-11-01,2.0,6.142857142857143
1662,Gotlands län,2009-02-01,2.0,17.0
1663,Gotlands län,2009-12-01,2.0,13.285714285714286
1664,Gävleborgs län,1995-12-01,13.0,6.8
1665,Gävleborgs län,2001-02-01,12.0,14.363636363636363
1666,Gävleborgs län,2002-03-01,12.0,12.75
1667,Gävleborgs län,2007-02-01,12.0,25.166666666666668
1668,Gävleborgs län,2008-10-01,11.0,0.6875
1669,Jämtlands län,1997-03-01,5.0,11.96
1670,Jämtlands län,1997-12-01,6.0,11.458333333333334
1671,Jämtlands län,1998-01-01,5.0,11.36
1672,Jämtlands län,1998-11-01,5.0,12.166666666666666
1673,Jämtlands län,2000-01-01,5.0,15.52
1674,Jämtlands län,2001-10-01,5.0,0.8
1675,Jämtlands län,2002-10-01,5.0,9.157894736842104
1676,Jämtlands län,2002-12-01,5.0,17.48
1677,Jämtlands län,2003-01-01,5.0,17.375
1678,Jämtlands län,2003-11-01,5.0,10.227272727272727
1679,Jämtlands län,2006-11-01,5.0,24.928571428571427
1680,Jämtlands län,2007-11-01,5.0,23.242424242424242
1681,Jämtlands län,2010-03-01,5.0,27.11764705882353
1682,Jämtlands län,2012-01-01,5.0,27.914285714285715
1683,Jämtlands län,2012-12-01,5.0,27.12121212121212
1684,Jönköpings län,2006-02-01,13.0,24.857142857142858
1685,Kalmar län,1995-11-01,9.0,3.25
1686,Kalmar län,1995-12-01,9.0,3.727272727272727
1687,Kalmar län,1999-01-01,9.0,8.11111111111111
1688,Kalmar län,2006-03-01,10.0,24.545454545454547
1689,Kronobergs län,2005-12-01,7.0,9.0
1690,Kronobergs län,2006-02-01,7.0,27.0
1691,Norrbottens län,1995-01-01,12.0,13.666666666666666
1692,Norrbottens län,1995-02-01,10.0,12.4375
1693,Norrbottens län,1996-01-01,11.0,9.424242424242424
1694,Norrbottens län,1997-03-01,10.0,12.09375
1695,Norrbottens län,1998-01-01,10.0,12.941176470588236
1696,Norrbottens län,2000-10-01,10.0,1.8095238095238095
1697,Norrbottens län,2001-01-01,9.0,15.303030303030303
1698,Norrbottens län,2001-11-01,9.0,13.96774193548387
1699,Norrbottens län,2001-12-01,11.0,16.258064516129032
1700,Norrbottens län,2002-03-01,10.0,16.058823529411764
1701,Norrbottens län,2002-12-01,9.0,16.205882352941178
1702,Norrbottens län,2003-03-01,9.0,15.0
1703,Norrbottens län,2003-11-01,11.0,10.1875
1704,Norrbottens län,2003-12-01,9.0,15.193548387096774
1705,Norrbottens län,2006-03-01,11.0,28.973684210526315
1706,Norrbottens län,2007-01-01,9.0,26.95
1707,Norrbottens län,2007-10-01,11.0,1.3846153846153846
1708,Norrbottens län,2007-12-01,10.0,25.833333333333332
1709,Norrbottens län,2009-03-01,9.0,28.4
1710,Norrbottens län,2010-01-01,11.0,28.121951219512194
1711,Norrbottens län,2011-02-01,10.0,25.214285714285715
1712,Norrbottens län,2012-11-01,11.0,20.166666666666668
1713,Norrbottens län,2013-12-01,11.0,27.307692307692307
1714,Uppsala län,2006-02-01,11.0,21.11111111111111
1715,Värmlands län,2007-02-01,11.0,21.944444444444443
1716,Västerbottens län,1995-01-01,10.0,7.863636363636363
1717,Västerbottens län,1995-03-01,10.0,8.590909090909092
1718,Västerbottens län,1996-03-01,10.0,6.041666666666667
1719,Västerbottens län,1996-12-01,10.0,7.708333333333333
1720,Västerbottens län,1997-01-01,11.0,7.739130434782608
1721,Västerbottens län,1997-03-01,10.0,7.5
1722,Västerbottens län,1997-12-01,11.0,7.782608695652174
1723,Västerbottens län,1998-10-01,11.0,2.769230769230769
1724,Västerbottens län,1998-12-01,11.0,9.24
1725,Västerbottens län,1999-10-01,11.0,1.5555555555555556
1726,Västerbottens län,1999-11-01,11.0,4.578947368421052
1727,Västerbottens län,2000-02-01,11.0,10.0
1728,Västerbottens län,2000-03-01,11.0,10.045454545454545
1729,Västerbottens län,2001-11-01,10.0,9.857142857142858
1730,Västerbottens län,2003-02-01,9.0,10.869565217391305
1731,Västerbottens län,2004-03-01,10.0,13.48
1732,Västerbottens län,2004-10-01,11.0,3.8333333333333335
1733,Västerbottens län,2006-11-01,10.0,24.884615384615383
1734,Västerbottens län,2007-02-01,11.0,25.74074074074074
1735,Västerbottens län,2007-11-01,11.0,23.48148148148148
1736,Västerbottens län,2009-03-01,10.0,29.06896551724138
1737,Västerbottens län,2010-02-01,10.0,26.387096774193548
1738,Västerbottens län,2011-02-01,10.0,26.84375
1739,Västerbottens län,2012-03-01,10.0,28.794117647058822
1740,Västerbottens län,2012-11-01,10.0,13.181818181818182
1741,Västerbottens län,2014-02-01,11.0,25.676470588235293
1742,Västernorrlands län,1996-03-01,11.0,3.8333333333333335
1743,Västernorrlands län,2010-02-01,9.0,23.68421052631579
1744,Västernorrlands län,2011-02-01,10.0,23.1
1745,Hallands län,2008-11-01,116.0,1.0
1746,Hallands län,2013-11-01,123.0,0.0
1747,Skåne län,2011-02-01,495.0,4.166666666666667
1748,Blekinge län,2008-11-01,62.0,0.0
1749,Skåne län,2007-12-01,483.0,0.0
1750,Skåne län,2008-12-01,494.0,2.230769230769231
1751,Skåne län,2010-10-01,506.0,0.0
1752,Örebro län,2012-11-01,116.0,1.8333333333333333
1753,Skåne län,2008-01-01,509.0,2.0625
1754,Jönköpings län,2011-12-01,145.0,6.705882352941177
1755,Skåne län,2009-10-01,523.0,0.0
1756,Skåne län,2010-11-01,538.0,5.777777777777778
1757,Skåne län,2011-10-01,534.0,0.0
1758,Skåne län,2014-11-01,545.0,0.0
1759,Skåne län,2006-12-01,517.0,0.0
1760,Skåne län,2014-12-01,560.0,1.631578947368421
1761,Hallands län,2010-11-01,144.0,7.3
1762,Skåne län,2011-11-01,605.0,0.0
1763,Hallands län,2009-11-01,144.0,0.0
1764,Blekinge län,1995-02-01,8.0,1.0
1765,Blekinge län,1999-12-01,8.0,7.0
1766,Blekinge län,2001-02-01,7.0,1.6666666666666667
1767,Blekinge län,2006-02-01,8.0,19.0
1768,Dalarnas län,2002-02-01,14.0,15.25
1769,Dalarnas län,2003-02-01,15.0,18.823529411764707
1770,Dalarnas län,2006-02-01,15.0,22.11764705882353
1771,Dalarnas län,2010-02-01,13.0,21.5
1772,Gotlands län,1995-10-01,3.0,0.0
1773,Gotlands län,1995-12-01,3.0,7.333333333333333
1774,Gotlands län,1996-01-01,3.0,6.5
1775,Gotlands län,1997-01-01,3.0,16.166666666666668
1776,Gotlands län,1998-02-01,3.0,9.333333333333334
1777,Gotlands län,1998-03-01,3.0,8.333333333333334
1778,Gotlands län,1999-02-01,3.0,13.333333333333334
1779,Gotlands län,1999-12-01,3.0,9.0
1780,Gotlands län,2000-10-01,3.0,1.5
1781,Gotlands län,2000-12-01,3.0,6.166666666666667
1782,Gotlands län,2001-01-01,3.0,10.75
1783,Gotlands län,2001-02-01,3.0,12.666666666666666
1784,Gotlands län,2001-03-01,3.0,11.4
1785,Gotlands län,2001-10-01,3.0,0.0
1786,Gotlands län,2001-11-01,3.0,6.0
1787,Gotlands län,2002-02-01,3.0,6.0
1788,Gotlands län,2002-12-01,3.0,9.833333333333334
1789,Gotlands län,2005-12-01,3.0,10.0
1790,Gotlands län,2007-01-01,3.0,11.714285714285714
1791,Gotlands län,2007-03-01,3.0,4.285714285714286
1792,Gotlands län,2009-11-01,3.0,0.3333333333333333
1793,Gotlands län,2010-01-01,3.0,25.0
1794,Gotlands län,2010-03-01,3.0,21.428571428571427
1795,Gotlands län,2011-01-01,3.0,24.571428571428573
1796,Gotlands län,2012-11-01,3.0,0.14285714285714285
1797,Gotlands län,2013-10-01,3.0,0.0
1798,Gotlands län,2013-11-01,3.0,0.0
1799,Gotlands län,2014-01-01,3.0,14.428571428571429
1800,Gotlands län,2014-11-01,3.0,0.7142857142857143
1801,Gävleborgs län,2007-01-01,13.0,19.105263157894736
1802,Gävleborgs län,2008-12-01,14.0,23.894736842105264
1803,Gävleborgs län,2009-02-01,14.0,26.736842105263158
1804,Gävleborgs län,2009-03-01,13.0,27.789473684210527
1805,Gävleborgs län,2010-12-01,15.0,27.210526315789473
1806,Jämtlands län,1996-11-01,7.0,11.32
1807,Jämtlands län,1998-02-01,7.0,10.625
1808,Jämtlands län,1998-03-01,7.0,10.782608695652174
1809,Jämtlands län,1999-03-01,6.0,13.76
1810,Jämtlands län,2000-03-01,6.0,15.2
1811,Jämtlands län,2001-12-01,7.0,13.695652173913043
1812,Jämtlands län,2002-01-01,6.0,14.36
1813,Jämtlands län,2003-03-01,7.0,14.695652173913043
1814,Jämtlands län,2005-10-01,6.0,2.92
1815,Jämtlands län,2005-11-01,6.0,11.52
1816,Jämtlands län,2007-03-01,6.0,27.46875
1817,Jämtlands län,2007-10-01,6.0,1.8148148148148149
1818,Jämtlands län,2008-01-01,6.0,27.21212121212121
1819,Jämtlands län,2008-11-01,6.0,14.794117647058824
1820,Jämtlands län,2009-03-01,6.0,27.970588235294116
1821,Jämtlands län,2012-03-01,6.0,22.794117647058822
1822,Jämtlands län,2012-11-01,6.0,7.424242424242424
1823,Jämtlands län,2013-02-01,6.0,25.193548387096776
1824,Jämtlands län,2013-03-01,6.0,27.2
1825,Jämtlands län,2013-11-01,6.0,9.366666666666667
1826,Jönköpings län,2007-01-01,18.0,8.375
1827,Jönköpings län,2007-03-01,18.0,5.357142857142857
1828,Kalmar län,1995-01-01,12.0,8.555555555555555
1829,Kalmar län,1996-01-01,12.0,7.625
1830,Kalmar län,1997-01-01,13.0,14.0
1831,Kalmar län,1998-03-01,13.0,5.818181818181818
1832,Kalmar län,2007-02-01,11.0,20.90909090909091
1833,Norrbottens län,1996-02-01,12.0,11.0
1834,Norrbottens län,1997-02-01,14.0,11.96774193548387
1835,Norrbottens län,1997-10-01,14.0,5.25
1836,Norrbottens län,1997-11-01,12.0,10.088235294117647
1837,Norrbottens län,1998-10-01,14.0,7.12
1838,Norrbottens län,1999-11-01,14.0,8.806451612903226
1839,Norrbottens län,2000-11-01,12.0,10.666666666666666
1840,Norrbottens län,2005-03-01,12.0,29.294117647058822
1841,Norrbottens län,2005-12-01,13.0,28.22222222222222
1842,Norrbottens län,2006-01-01,13.0,29.0
1843,Norrbottens län,2008-01-01,13.0,29.225
1844,Norrbottens län,2008-03-01,12.0,29.024390243902438
1845,Norrbottens län,2008-10-01,12.0,2.0
1846,Norrbottens län,2009-02-01,12.0,26.35
1847,Norrbottens län,2013-11-01,12.0,24.65
1848,Norrbottens län,2014-01-01,13.0,28.275
1849,Södermanlands län,2006-01-01,13.0,20.2
1850,Södermanlands län,2006-03-01,13.0,23.363636363636363
1851,Uppsala län,2004-10-01,15.0,0.0
1852,Värmlands län,2000-03-01,15.0,7.777777777777778
1853,Värmlands län,2012-03-01,14.0,11.705882352941176
1854,Västerbottens län,1995-02-01,13.0,7.6521739130434785
1855,Västerbottens län,1997-02-01,12.0,6.6521739130434785
1856,Västerbottens län,1997-10-01,14.0,2.0
1857,Västerbottens län,1997-11-01,12.0,7.913043478260869
1858,Västerbottens län,1999-03-01,13.0,11.73913043478261
1859,Västerbottens län,1999-12-01,12.0,10.727272727272727
1860,Västerbottens län,2000-12-01,13.0,7.8
1861,Västerbottens län,2001-10-01,14.0,2.0
1862,Västerbottens län,2002-10-01,14.0,5.7
1863,Västerbottens län,2002-11-01,14.0,12.08695652173913
1864,Västerbottens län,2003-10-01,12.0,4.3125
1865,Västerbottens län,2005-10-01,14.0,3.1818181818181817
1866,Västerbottens län,2007-01-01,14.0,28.22222222222222
1867,Västerbottens län,2010-03-01,13.0,27.575757575757574
1868,Västerbottens län,2011-03-01,14.0,28.242424242424242
1869,Västerbottens län,2011-12-01,14.0,25.235294117647058
1870,Västernorrlands län,1995-03-01,14.0,11.055555555555555
1871,Västernorrlands län,1999-12-01,12.0,7.0588235294117645
1872,Västernorrlands län,2002-02-01,13.0,4.944444444444445
1873,Västernorrlands län,2005-02-01,12.0,18.444444444444443
1874,Västernorrlands län,2008-12-01,11.0,23.65
1875,Västernorrlands län,2009-03-01,12.0,26.2
1876,Västernorrlands län,2009-12-01,11.0,19.526315789473685
1877,Västernorrlands län,2010-01-01,12.0,25.42105263157895
1878,Västernorrlands län,2012-03-01,13.0,19.75
1879,Västernorrlands län,2013-03-01,11.0,25.8
1880,Västmanlands län,1999-02-01,12.0,11.666666666666666
1881,Västmanlands län,2004-03-01,13.0,14.428571428571429
1882,Västmanlands län,2005-03-01,13.0,23.0
1883,Östergötlands län,2009-03-01,23.0,12.411764705882353
1884,Skåne län,2013-12-01,632.0,1.0
1885,Skåne län,2007-11-01,612.0,0.3333333333333333
1886,Hallands län,2011-11-01,156.0,0.0
1887,Skåne län,2013-11-01,676.0,0.07142857142857142
1888,Skåne län,2011-12-01,673.0,0.8666666666666667
1889,Skåne län,2008-11-01,692.0,1.6923076923076923
1890,Blekinge län,1996-01-01,9.0,4.0
1891,Blekinge län,1997-03-01,9.0,1.0
1892,Blekinge län,2000-12-01,9.0,0.0
1893,Blekinge län,2006-03-01,9.0,23.0
1894,Blekinge län,2013-02-01,9.0,20.6
1895,Dalarnas län,1995-01-01,17.0,17.4
1896,Dalarnas län,1995-11-01,17.0,6.1875
1897,Dalarnas län,1995-12-01,17.0,10.5
1898,Dalarnas län,1996-12-01,18.0,13.5625
1899,Dalarnas län,1998-01-01,17.0,16.6875
1900,Dalarnas län,2007-02-01,17.0,21.736842105263158
1901,Dalarnas län,2007-11-01,16.0,13.3
1902,Dalarnas län,2008-02-01,16.0,19.526315789473685
1903,Dalarnas län,2008-03-01,17.0,17.31578947368421
1904,Gävleborgs län,1999-02-01,18.0,10.0
1905,Gävleborgs län,2000-01-01,18.0,11.692307692307692
1906,Gävleborgs län,2002-01-01,17.0,13.384615384615385
1907,Gävleborgs län,2006-11-01,17.0,10.555555555555555
1908,Jämtlands län,1995-10-01,8.0,1.4
1909,Jämtlands län,2000-02-01,8.0,15.08
1910,Jämtlands län,2004-03-01,8.0,14.8
1911,Jämtlands län,2005-01-01,8.0,27.96
1912,Jämtlands län,2006-02-01,7.0,22.11111111111111
1913,Jämtlands län,2007-01-01,8.0,27.40625
1914,Jämtlands län,2007-02-01,7.0,25.96875
1915,Jämtlands län,2009-02-01,8.0,25.794117647058822
1916,Jämtlands län,2009-12-01,7.0,25.2
1917,Jämtlands län,2011-02-01,7.0,24.90909090909091
1918,Jämtlands län,2012-02-01,7.0,26.529411764705884
1919,Jämtlands län,2013-01-01,8.0,27.612903225806452
1920,Jämtlands län,2013-10-01,8.0,0.5517241379310345
1921,Jämtlands län,2013-12-01,7.0,21.032258064516128
1922,Jämtlands län,2014-01-01,8.0,25.78125
1923,Jämtlands län,2014-03-01,8.0,23.625
1924,Jämtlands län,2014-10-01,8.0,2.3
1925,Jönköpings län,1996-01-01,19.0,5.545454545454546
1926,Jönköpings län,1997-02-01,19.0,4.7272727272727275
1927,Jönköpings län,1999-03-01,20.0,6.538461538461538
1928,Jönköpings län,2005-03-01,20.0,18.142857142857142
1929,Kalmar län,1995-03-01,14.0,1.4285714285714286
1930,Kalmar län,1996-12-01,14.0,6.416666666666667
1931,Kalmar län,2006-01-01,15.0,27.0
1932,Kalmar län,2006-02-01,15.0,24.2
1933,Kalmar län,2006-10-01,15.0,0.4
1934,Kalmar län,2007-01-01,15.0,10.818181818181818
1935,Kronobergs län,2006-03-01,11.0,29.166666666666668
1936,Norrbottens län,1995-10-01,16.0,3.4827586206896552
1937,Norrbottens län,1999-03-01,15.0,14.515151515151516
1938,Norrbottens län,1999-12-01,15.0,14.0625
1939,Norrbottens län,2005-01-01,16.0,28.88235294117647
1940,Norrbottens län,2005-02-01,14.0,27.08823529411765
1941,Norrbottens län,2006-02-01,14.0,26.263157894736842
1942,Norrbottens län,2006-10-01,15.0,7.948717948717949
1943,Norrbottens län,2006-11-01,16.0,25.525
1944,Norrbottens län,2007-03-01,14.0,27.804878048780488
1945,Norrbottens län,2007-11-01,16.0,22.88095238095238
1946,Norrbottens län,2008-11-01,16.0,19.425
1947,Norrbottens län,2008-12-01,14.0,28.275
1948,Norrbottens län,2010-10-01,16.0,7.428571428571429
1949,Norrbottens län,2010-12-01,14.0,27.428571428571427
1950,Norrbottens län,2011-03-01,16.0,28.761904761904763
1951,Norrbottens län,2011-12-01,15.0,25.285714285714285
1952,Norrbottens län,2012-02-01,15.0,26.523809523809526
1953,Södermanlands län,2002-12-01,15.0,6.125
1954,Södermanlands län,2005-03-01,15.0,14.181818181818182
1955,Uppsala län,2004-02-01,17.0,17.75
1956,Uppsala län,2007-03-01,19.0,6.666666666666667
1957,Uppsala län,2009-01-01,19.0,14.555555555555555
1958,Uppsala län,2010-03-01,19.0,24.666666666666668
1959,Uppsala län,2011-02-01,21.0,22.25
1960,Värmlands län,2001-03-01,16.0,10.6
1961,Värmlands län,2013-02-01,17.0,25.11111111111111
1962,Västerbottens län,1996-11-01,15.0,8.619047619047619
1963,Västerbottens län,2002-03-01,15.0,11.904761904761905
1964,Västerbottens län,2002-12-01,16.0,12.565217391304348
1965,Västerbottens län,2003-01-01,15.0,12.583333333333334
1966,Västerbottens län,2004-01-01,15.0,14.375
1967,Västerbottens län,2004-12-01,15.0,27.56
1968,Västerbottens län,2005-02-01,16.0,26.76
1969,Västerbottens län,2005-12-01,16.0,28.16
1970,Västerbottens län,2007-03-01,16.0,27.14814814814815
1971,Västerbottens län,2008-01-01,16.0,28.85185185185185
1972,Västerbottens län,2009-01-01,15.0,28.03448275862069
1973,Västerbottens län,2010-10-01,16.0,8.225806451612904
1974,Västerbottens län,2011-01-01,16.0,28.818181818181817
1975,Västerbottens län,2012-12-01,16.0,28.176470588235293
1976,Västerbottens län,2013-10-01,15.0,2.129032258064516
1977,Västernorrlands län,1997-02-01,16.0,8.75
1978,Västernorrlands län,1998-01-01,15.0,7.105263157894737
1979,Västernorrlands län,2001-02-01,15.0,6.294117647058823
1980,Västernorrlands län,2002-01-01,15.0,5.3125
1981,Västernorrlands län,2006-12-01,14.0,6.769230769230769
1982,Västernorrlands län,2011-03-01,15.0,26.3
1983,Västernorrlands län,2012-12-01,14.0,25.35
1984,Västmanlands län,1998-02-01,16.0,6.285714285714286
1985,Västmanlands län,2006-02-01,16.0,25.285714285714285
1986,Västmanlands län,2006-12-01,17.0,1.2
1987,Västmanlands län,2007-02-01,14.0,24.0
1988,Västmanlands län,2007-03-01,14.0,13.714285714285714
1989,Västra Götalands län,2001-03-01,96.0,9.791666666666666
1990,Örebro län,2008-02-01,16.0,6.4
1991,Örebro län,2008-12-01,17.0,9.0
1992,Örebro län,2011-02-01,16.0,25.727272727272727
1993,Östergötlands län,2009-01-01,26.0,9.0
1994,Blekinge län,1996-11-01,10.0,1.5
1995,Blekinge län,1997-02-01,10.0,2.3333333333333335
1996,Blekinge län,2000-02-01,11.0,0.0
1997,Blekinge län,2002-01-01,11.0,5.0
1998,Blekinge län,2002-03-01,11.0,1.0
1999,Blekinge län,2005-03-01,10.0,18.0
2000,Blekinge län,2006-01-01,10.0,23.333333333333332
2001,Blekinge län,2014-03-01,11.0,0.0
2002,Dalarnas län,1995-02-01,20.0,14.133333333333333
2003,Dalarnas län,1996-11-01,19.0,11.4
2004,Dalarnas län,1997-12-01,21.0,15.25
2005,Dalarnas län,1998-03-01,21.0,12.642857142857142
2006,Dalarnas län,1999-03-01,19.0,16.375
2007,Dalarnas län,2004-01-01,18.0,23.0
2008,Dalarnas län,2005-01-01,20.0,13.529411764705882
2009,Dalarnas län,2006-03-01,20.0,23.72222222222222
2010,Dalarnas län,2007-03-01,18.0,17.5
2011,Dalarnas län,2011-12-01,18.0,15.571428571428571
2012,Dalarnas län,2013-01-01,20.0,25.238095238095237
2013,Dalarnas län,2013-03-01,19.0,26.35
2014,Gotlands län,1996-11-01,4.0,6.5
2015,Gotlands län,1997-02-01,4.0,9.5
2016,Gotlands län,1998-01-01,4.0,8.5
2017,Gotlands län,2000-03-01,4.0,8.4
2018,Gotlands län,2003-03-01,4.0,8.6
2019,Gotlands län,2004-12-01,4.0,3.4285714285714284
2020,Gotlands län,2006-11-01,4.0,3.2857142857142856
2021,Gotlands län,2007-02-01,4.0,18.285714285714285
2022,Gotlands län,2008-01-01,4.0,7.142857142857143
2023,Gotlands län,2008-02-01,4.0,4.571428571428571
2024,Gotlands län,2008-03-01,4.0,8.428571428571429
2025,Gotlands län,2008-12-01,4.0,6.2
2026,Gotlands län,2009-03-01,4.0,11.285714285714286
2027,Gotlands län,2010-11-01,4.0,6.428571428571429
2028,Gävleborgs län,1995-01-01,19.0,10.916666666666666
2029,Gävleborgs län,1995-02-01,21.0,7.0
2030,Gävleborgs län,1997-03-01,19.0,2.875
2031,Gävleborgs län,1997-12-01,20.0,11.5
2032,Gävleborgs län,1998-02-01,21.0,10.272727272727273
2033,Gävleborgs län,1998-03-01,20.0,7.916666666666667
2034,Gävleborgs län,1999-01-01,19.0,11.833333333333334
2035,Gävleborgs län,1999-03-01,19.0,12.083333333333334
2036,Gävleborgs län,1999-10-01,19.0,1.0
2037,Gävleborgs län,2005-01-01,18.0,14.2
2038,Gävleborgs län,2010-01-01,19.0,30.157894736842106
2039,Gävleborgs län,2010-02-01,18.0,27.789473684210527
2040,Gävleborgs län,2011-01-01,19.0,29.0
2041,Gävleborgs län,2011-02-01,20.0,22.555555555555557
2042,Gävleborgs län,2012-01-01,20.0,24.736842105263158
2043,Gävleborgs län,2013-02-01,19.0,26.31578947368421
2044,Jämtlands län,1995-12-01,10.0,4.166666666666667
2045,Jämtlands län,1996-10-01,10.0,1.0
2046,Jämtlands län,1997-10-01,10.0,5.916666666666667
2047,Jämtlands län,1997-11-01,9.0,11.523809523809524
2048,Jämtlands län,1998-10-01,9.0,4.333333333333333
2049,Jämtlands län,2000-10-01,9.0,1.8095238095238095
2050,Jämtlands län,2004-11-01,9.0,15.291666666666666
2051,Jämtlands län,2004-12-01,9.0,27.56
2052,Jämtlands län,2005-03-01,9.0,28.4
2053,Jämtlands län,2014-02-01,9.0,24.84375
2054,Jönköpings län,1995-01-01,23.0,16.454545454545453
2055,Jönköpings län,1996-03-01,23.0,5.8
2056,Jönköpings län,2000-03-01,23.0,4.090909090909091
2057,Jönköpings län,2001-03-01,23.0,6.454545454545454
2058,Jönköpings län,2005-10-01,24.0,0.3333333333333333
2059,Jönköpings län,2006-10-01,23.0,0.25
2060,Jönköpings län,2006-12-01,24.0,0.0
2061,Jönköpings län,2007-02-01,24.0,16.3125
2062,Jönköpings län,2008-03-01,25.0,9.666666666666666
